FechaHora;Temp;Humedad;Gas;Ph;TempAmbiente;HumedadAmbiente
27/05/2025 10:20;24.09;78.24;92.78;7.96;15.84;59.00
27/05/2025 10:30;24.62;78.09;99.32;7.95;15.46;58.00
27/05/2025 10:40;25.43;76.56;92.49;7.93;16.71;59.00
27/05/2025 10:50;25.60;79.01;97.33;7.90;15.41;59.00
27/05/2025 11:00;25.66;75.58;91.12;7.87;17.36;59.00
27/05/2025 11:10;25.22;75.01;104.52;7.86;17.97;58.00
27/05/2025 11:20;24.82;78.20;94.21;7.85;16.62;59.00
27/05/2025 11:30;25.38;78.01;75.35;7.81;17.20;58.00
27/05/2025 11:40;24.43;75.23;107.13;7.79;17.83;57.00
27/05/2025 11:50;24.62;78.07;102.07;7.77;16.59;57.00
27/05/2025 12:00;24.88;73.47;93.74;7.73;18.69;55.00
27/05/2025 12:10;24.70;74.66;83.40;7.70;17.70;55.00
27/05/2025 12:20;24.69;74.52;87.40;7.67;18.43;53.00
27/05/2025 12:30;25.66;73.52;96.56;7.65;19.09;54.00
27/05/2025 12:40;24.84;72.82;104.21;7.61;18.30;53.00
27/05/2025 12:50;24.05;110.00;135.25;7.57;18.17;53.00
27/05/2025 13:00;23.21;72.97;95.33;7.54;19.21;54.00
27/05/2025 13:10;23.67;74.12;100.06;7.53;19.64;54.00
27/05/2025 13:20;24.09;73.44;108.90;7.51;19.21;54.00
27/05/2025 13:30;23.37;73.09;108.78;7.47;19.57;53.00
27/05/2025 13:40;23.26;73.43;105.53;7.45;19.77;53.00
27/05/2025 13:50;23.46;72.27;100.22;7.44;19.68;54.00
27/05/2025 14:00;22.49;72.44;86.84;7.42;20.67;53.00
27/05/2025 14:10;22.55;71.46;79.13;7.38;20.79;53.00
27/05/2025 14:20;22.84;71.54;91.04;7.37;20.20;54.00
27/05/2025 14:30;22.91;70.95;83.55;7.35;21.14;53.00
27/05/2025 14:40;22.13;70.90;86.49;7.33;21.53;52.00
27/05/2025 14:50;23.01;73.30;102.70;7.31;21.29;51.00
27/05/2025 15:00;22.40;68.85;103.97;7.30;20.67;50.00
27/05/2025 15:10;22.57;71.15;95.71;7.27;20.53;50.00
27/05/2025 15:20;22.28;69.26;96.94;7.24;20.52;50.00
27/05/2025 15:30;21.48;71.13;105.05;7.21;20.52;50.00
27/05/2025 15:40;21.30;68.67;102.50;7.18;20.27;50.00
27/05/2025 15:50;21.25;71.22;106.23;7.15;20.18;50.00
27/05/2025 16:00;20.33;66.90;89.72;7.12;19.42;50.00
27/05/2025 16:10;20.11;67.65;98.65;7.10;19.58;50.00
27/05/2025 16:20;19.69;68.40;79.92;7.07;19.20;50.00
27/05/2025 16:30;19.06;69.23;80.18;7.04;19.55;50.00
27/05/2025 16:40;18.00;7.15;70.58;7.02;19.33;50.00
27/05/2025 16:50;18.00;69.09;85.66;6.98;19.83;50.00
27/05/2025 17:00;18.00;64.38;104.11;6.96;18.54;50.00
27/05/2025 17:10;18.54;65.62;80.18;6.92;18.82;50.00
27/05/2025 17:20;19.48;64.43;108.06;6.89;18.69;50.00
27/05/2025 17:30;18.77;67.43;109.77;6.86;19.37;50.00
27/05/2025 17:40;19.61;64.76;107.97;6.84;19.35;50.00
27/05/2025 17:50;18.66;64.89;76.30;6.82;19.01;50.00
27/05/2025 18:00;18.66;65.71;79.19;6.78;18.46;50.00
27/05/2025 18:10;18.00;63.50;77.63;6.77;17.88;50.00
27/05/2025 18:20;18.00;63.17;97.76;6.73;17.76;50.00
27/05/2025 18:30;18.63;63.34;109.71;6.71;18.26;50.00
27/05/2025 18:40;19.50;62.74;97.59;6.68;17.76;50.00
27/05/2025 18:50;20.15;64.19;104.70;6.65;18.13;50.00
27/05/2025 19:00;20.42;84.79;85.15;6.62;9.93;50.00
27/05/2025 19:10;20.69;85.89;75.74;6.61;9.48;50.00
27/05/2025 19:20;20.90;83.60;91.74;6.61;10.30;50.00
27/05/2025 19:30;21.15;84.90;87.63;6.58;10.94;50.00
27/05/2025 19:40;21.77;85.93;91.22;6.58;11.50;50.00
27/05/2025 19:50;21.25;85.53;98.85;6.56;11.25;50.00
27/05/2025 20:00;21.81;83.51;107.71;6.54;9.93;50.00
27/05/2025 20:10;21.43;85.10;81.29;6.52;10.66;50.00
27/05/2025 20:20;21.09;83.68;76.97;6.49;10.87;50.00
27/05/2025 20:30;20.28;86.15;101.58;6.46;9.84;50.00
27/05/2025 20:40;21.10;86.42;106.12;6.46;10.29;50.00
27/05/2025 20:50;20.15;6.07;70.46;6.44;9.82;50.00
27/05/2025 21:00;19.69;85.44;93.22;6.44;9.58;50.00
27/05/2025 21:10;19.10;84.61;78.56;6.43;9.80;50.00
27/05/2025 21:20;19.08;86.48;101.53;6.41;10.06;50.00
27/05/2025 21:30;18.99;85.17;96.10;6.41;10.78;50.00
27/05/2025 21:40;18.89;85.66;0.00;6.41;9.24;50.00
27/05/2025 21:50;18.78;85.67;99.90;6.40;9.99;50.00
27/05/2025 22:00;19.46;83.51;83.69;6.39;9.69;50.00
27/05/2025 22:10;20.14;86.05;82.21;6.37;10.95;50.00
27/05/2025 22:20;20.50;86.16;88.42;6.35;8.63;50.00
27/05/2025 22:30;20.35;86.00;87.89;6.35;11.17;50.00
27/05/2025 22:40;21.30;84.40;83.02;6.35;10.07;50.00
27/05/2025 22:50;22.19;85.90;82.54;6.35;11.09;50.00
27/05/2025 23:00;22.68;83.79;108.64;6.33;9.36;50.00
27/05/2025 23:10;23.15;84.96;92.17;6.33;11.14;50.00
27/05/2025 23:20;22.40;84.80;88.20;6.32;10.25;50.00
27/05/2025 23:30;22.77;83.73;101.54;6.32;8.99;51.00
27/05/2025 23:40;22.57;85.82;88.66;6.29;10.52;50.00
27/05/2025 23:50;22.31;85.84;99.06;6.29;11.04;50.00
28/05/2025 0:00;23.29;84.77;105.33;6.27;10.72;69.00
28/05/2025 0:10;22.71;84.23;95.25;6.24;11.06;68.00
28/05/2025 0:20;23.37;84.63;101.93;6.22;10.00;68.00
28/05/2025 0:30;23.54;83.95;104.01;6.21;8.84;69.00
28/05/2025 0:40;24.20;84.00;105.19;6.19;10.21;70.00
28/05/2025 0:50;24.18;83.93;108.11;6.17;11.45;70.00
28/05/2025 1:00;25.11;84.53;86.07;6.14;11.14;71.00
28/05/2025 1:10;25.17;85.58;99.33;6.12;9.24;71.00
28/05/2025 1:20;25.73;85.10;88.68;6.12;9.54;70.00
28/05/2025 1:30;25.27;85.64;87.96;6.11;11.42;69.00
28/05/2025 1:40;25.05;83.61;76.84;6.10;10.21;69.00
28/05/2025 1:50;24.97;84.63;97.42;6.07;8.53;70.00
28/05/2025 2:00;25.34;84.00;81.97;6.05;11.49;71.00
28/05/2025 2:10;25.49;85.61;85.25;6.04;9.25;71.00
28/05/2025 2:20;25.82;86.28;100.58;6.04;9.76;71.00
28/05/2025 2:30;26.54;86.11;103.62;6.03;9.11;70.00
28/05/2025 2:40;26.77;85.67;106.76;6.03;11.14;71.00
28/05/2025 2:50;25.88;85.40;100.91;6.02;10.04;71.00
28/05/2025 3:00;25.22;83.85;85.94;6.01;8.88;71.00
28/05/2025 3:10;24.96;85.90;46.25;5.99;9.55;71.00
28/05/2025 3:20;25.28;85.22;51.31;5.97;11.12;71.00
28/05/2025 3:30;25.54;83.54;63.63;5.94;11.18;72.00
28/05/2025 3:40;25.71;85.89;52.42;5.93;8.68;72.00
28/05/2025 3:50;25.89;83.80;56.15;5.90;8.61;71.00
28/05/2025 4:00;24.78;14.72;63.52;6.11;10.09;72.00
28/05/2025 4:10;25.57;90.42;95.42;6.22;9.81;73.00
28/05/2025 4:20;26.55;89.89;88.73;6.43;11.28;72.00
28/05/2025 4:30;26.60;90.90;86.22;6.66;9.29;71.00
28/05/2025 4:40;27.52;89.50;137.43;7.09;9.07;72.00
28/05/2025 4:50;27.13;89.89;126.92;7.25;8.86;71.00
28/05/2025 5:00;28.04;91.05;149.45;7.55;10.15;73.00
28/05/2025 5:10;27.27;89.56;154.16;8.00;8.61;73.00
28/05/2025 5:20;26.59;90.11;98.40;8.27;8.53;75.00
28/05/2025 5:30;26.99;89.46;96.30;8.49;10.21;74.00
28/05/2025 5:40;26.44;4.22;60.24;8.50;10.11;74.00
28/05/2025 5:50;26.20;88.45;102.99;8.50;10.39;75.00
28/05/2025 6:00;26.60;88.67;95.75;8.50;11.27;73.00
28/05/2025 6:10;26.61;91.84;103.12;8.50;11.95;74.00
28/05/2025 6:20;27.47;88.12;83.89;8.50;11.57;75.00
28/05/2025 6:30;26.64;88.13;95.07;8.50;11.77;74.00
28/05/2025 6:40;26.88;90.85;91.62;8.50;10.90;74.00
28/05/2025 6:50;27.01;89.48;84.94;8.50;11.00;75.00
28/05/2025 7:00;26.86;83.59;84.12;8.48;12.02;74.00
28/05/2025 7:10;26.72;85.29;108.19;8.46;12.22;75.00
28/05/2025 7:20;26.71;82.13;95.73;8.42;12.99;74.00
28/05/2025 7:30;26.76;81.45;84.85;8.39;11.73;73.00
28/05/2025 7:40;26.11;85.13;108.05;8.37;12.65;72.00
28/05/2025 7:50;25.12;82.41;88.68;8.36;12.50;72.00
28/05/2025 8:00;25.59;82.99;98.24;8.34;14.12;70.00
28/05/2025 8:10;25.97;82.52;76.00;8.31;13.62;71.00
28/05/2025 8:20;26.00;80.60;77.89;8.30;13.58;70.00
28/05/2025 8:30;25.94;80.03;103.73;8.29;14.36;69.00
28/05/2025 8:40;25.55;83.45;95.01;8.27;13.95;69.00
28/05/2025 8:50;25.60;81.57;91.07;8.24;13.90;68.00
28/05/2025 9:00;25.99;79.47;87.55;8.21;14.41;68.00
28/05/2025 9:10;26.35;79.53;94.66;8.19;15.12;67.00
28/05/2025 9:20;25.67;78.78;75.49;8.17;15.44;67.00
28/05/2025 9:30;25.90;81.16;92.90;8.16;15.22;68.00
28/05/2025 9:40;25.04;78.39;78.36;8.13;14.98;67.00
28/05/2025 9:50;25.24;80.54;100.21;8.09;14.32;66.00
28/05/2025 10:00;24.58;78.79;85.58;8.06;16.37;66.00
28/05/2025 10:10;23.95;79.93;95.08;8.03;16.08;66.00
28/05/2025 10:20;24.57;78.72;97.14;8.00;15.37;66.00
28/05/2025 10:30;25.06;79.71;90.33;7.97;15.67;67.00
28/05/2025 10:40;24.68;76.58;106.09;7.93;16.04;69.00
28/05/2025 10:50;24.14;78.03;78.82;7.91;16.14;68.00
28/05/2025 11:00;23.57;75.64;92.04;7.87;17.22;67.00
28/05/2025 11:10;24.25;74.67;88.49;7.85;16.57;69.00
28/05/2025 11:20;24.94;75.00;76.75;7.83;17.91;67.00
28/05/2025 11:30;24.66;75.72;91.07;7.80;17.07;67.00
28/05/2025 11:40;24.57;77.17;102.93;7.78;17.34;67.00
28/05/2025 11:50;24.06;75.23;90.39;7.76;16.57;69.00
28/05/2025 12:00;24.60;74.80;81.38;7.75;19.13;68.00
28/05/2025 12:10;24.78;75.47;109.25;7.72;18.99;68.00
28/05/2025 12:20;23.99;75.17;103.11;7.69;19.17;67.00
28/05/2025 12:30;23.70;73.43;108.25;7.65;19.15;68.00
28/05/2025 12:40;23.93;75.98;81.84;7.61;18.35;69.00
28/05/2025 12:50;24.29;74.62;91.09;7.60;19.11;68.00
28/05/2025 13:00;24.25;72.53;85.20;7.58;20.08;69.00
28/05/2025 13:10;23.84;71.24;78.73;7.55;20.24;68.00
28/05/2025 13:20;24.28;71.23;106.92;7.51;20.05;69.00
28/05/2025 13:30;23.99;74.37;99.93;7.49;19.15;70.00
28/05/2025 13:40;23.17;73.51;109.18;7.47;20.37;69.00
28/05/2025 13:50;23.13;71.44;89.88;7.43;19.15;69.00
28/05/2025 14:00;23.22;71.82;86.86;7.42;21.46;68.00
28/05/2025 14:10;22.97;70.84;78.83;7.40;20.71;68.00
28/05/2025 14:20;23.21;70.34;104.19;7.37;20.31;70.00
28/05/2025 14:30;22.80;71.13;100.60;7.35;20.81;71.00
28/05/2025 14:40;23.30;70.70;82.50;7.34;21.01;71.00
28/05/2025 14:50;22.50;70.63;105.72;7.31;20.47;70.00
28/05/2025 15:00;22.79;69.77;96.73;7.27;20.26;70.00
28/05/2025 15:10;22.03;70.98;93.72;7.24;20.02;70.00
28/05/2025 15:20;21.89;68.33;108.52;7.23;19.91;69.00
28/05/2025 15:30;22.09;69.00;103.34;7.21;19.86;69.00
28/05/2025 15:40;22.31;68.69;83.43;7.17;19.82;70.00
28/05/2025 15:50;22.92;69.40;106.27;7.16;19.92;69.00
28/05/2025 16:00;23.58;66.89;99.00;7.14;19.85;70.00
28/05/2025 16:10;23.85;66.40;75.77;7.12;19.95;70.00
28/05/2025 16:20;24.72;66.36;80.37;7.10;19.38;70.00
28/05/2025 16:30;23.99;68.33;82.04;7.07;19.41;71.00
28/05/2025 16:40;23.09;67.57;94.18;7.03;19.55;71.00
28/05/2025 16:50;22.95;69.05;108.29;7.01;19.52;70.00
28/05/2025 17:00;23.39;68.04;81.68;7.00;18.79;70.00
28/05/2025 17:10;22.99;68.12;86.50;6.96;18.97;71.00
28/05/2025 17:20;22.30;66.22;87.07;6.92;18.72;71.00
28/05/2025 17:30;23.17;67.42;88.63;6.89;19.26;72.00
28/05/2025 17:40;23.95;66.41;76.38;6.87;19.36;73.00
28/05/2025 17:50;23.55;64.66;99.84;6.85;19.02;72.00
28/05/2025 18:00;24.20;63.83;98.39;6.83;18.27;71.00
28/05/2025 18:10;24.30;64.71;102.91;6.80;18.35;70.00
28/05/2025 18:20;24.54;64.73;89.75;6.79;18.51;71.00
28/05/2025 18:30;25.22;65.27;80.31;6.75;17.78;71.00
28/05/2025 18:40;24.25;64.23;108.32;6.74;18.55;73.00
28/05/2025 18:50;24.81;65.01;82.30;6.72;18.62;73.00
28/05/2025 19:00;24.42;86.36;89.83;6.69;9.43;74.00
28/05/2025 19:10;23.90;85.78;103.51;6.68;10.80;73.00
28/05/2025 19:20;23.77;83.61;93.40;6.67;9.73;73.00
28/05/2025 19:30;24.07;84.07;100.30;6.66;11.37;72.00
28/05/2025 19:40;24.11;84.99;83.59;6.65;10.02;73.00
28/05/2025 19:50;24.24;84.08;75.98;6.64;10.54;73.00
28/05/2025 20:00;24.52;85.08;91.93;6.62;11.13;71.00
28/05/2025 20:10;23.92;84.63;88.83;6.60;9.12;72.00
28/05/2025 20:20;24.57;85.47;90.32;6.58;10.19;71.00
28/05/2025 20:30;24.71;85.30;81.66;6.58;10.61;70.00
28/05/2025 20:40;24.72;83.78;106.08;6.57;10.42;70.00
28/05/2025 20:50;24.02;85.59;86.89;6.56;11.00;70.00
28/05/2025 21:00;24.72;83.66;105.06;6.56;10.74;70.00
28/05/2025 21:10;24.45;86.40;109.27;6.56;10.84;69.00
28/05/2025 21:20;24.66;85.57;92.42;6.55;10.03;68.00
28/05/2025 21:30;25.12;84.35;86.02;6.54;10.12;68.00
28/05/2025 21:40;25.49;85.67;98.54;6.53;11.21;67.00
28/05/2025 21:50;25.48;84.34;109.71;6.52;10.63;68.00
28/05/2025 22:00;26.23;83.89;75.86;6.52;11.06;69.00
28/05/2025 22:10;26.04;85.25;87.06;6.51;9.65;70.00
28/05/2025 22:20;26.53;83.55;103.08;6.49;11.22;69.00
28/05/2025 22:30;26.12;86.00;88.49;6.47;9.39;69.00
28/05/2025 22:40;25.32;85.62;85.85;6.46;11.42;68.00
28/05/2025 22:50;25.27;84.96;104.31;6.44;9.72;68.00
28/05/2025 23:00;24.93;84.62;105.60;6.42;11.40;67.00
28/05/2025 23:10;24.83;84.63;81.75;6.40;8.66;67.00
28/05/2025 23:20;25.14;85.12;88.25;6.38;10.84;67.00
28/05/2025 23:30;24.26;86.45;107.64;6.37;8.72;68.00
28/05/2025 23:40;23.74;84.35;90.58;6.35;9.53;67.00
28/05/2025 23:50;23.58;85.59;104.29;6.34;11.01;68.00
29/05/2025 0:00;23.96;84.56;90.62;6.34;16.42;67.00
29/05/2025 0:10;23.06;83.61;83.91;6.32;15.23;67.00
29/05/2025 0:20;22.94;85.96;107.82;6.31;17.05;67.00
29/05/2025 0:30;22.20;83.97;95.32;6.29;17.41;67.00
29/05/2025 0:40;21.69;84.14;93.36;6.29;15.48;66.00
29/05/2025 0:50;21.58;86.15;80.36;6.28;16.89;67.00
29/05/2025 1:00;22.13;85.56;81.38;6.27;14.61;67.00
29/05/2025 1:10;21.16;85.13;87.89;6.24;17.15;67.00
29/05/2025 1:20;20.61;84.04;85.62;6.22;16.99;68.00
29/05/2025 1:30;21.35;86.49;84.44;6.20;17.26;67.00
29/05/2025 1:40;21.31;86.06;107.24;6.18;14.56;66.00
29/05/2025 1:50;21.31;86.41;77.67;6.17;17.06;64.00
29/05/2025 2:00;21.65;83.59;100.71;6.16;16.44;64.00
29/05/2025 2:10;21.24;85.04;76.50;6.14;16.10;64.00
29/05/2025 2:20;20.72;85.56;83.12;6.12;16.55;63.00
29/05/2025 2:30;21.49;84.01;95.74;6.09;15.94;64.00
29/05/2025 2:40;20.67;83.63;87.00;6.08;16.72;65.00
29/05/2025 2:50;21.31;86.24;109.91;6.05;16.18;66.00
29/05/2025 3:00;20.46;85.09;101.89;6.04;15.78;65.00
29/05/2025 3:10;21.32;84.39;76.77;6.03;15.27;64.00
29/05/2025 3:20;21.08;85.14;100.09;6.00;15.04;63.00
29/05/2025 3:30;21.25;85.07;71.32;5.99;15.61;62.00
29/05/2025 3:40;20.37;85.21;51.52;5.97;16.33;61.00
29/05/2025 3:50;20.29;84.35;52.51;5.95;16.71;61.00
29/05/2025 4:00;20.60;88.97;85.40;6.21;16.58;62.00
29/05/2025 4:10;20.83;90.67;93.39;6.33;15.47;62.00
29/05/2025 4:20;19.94;90.34;91.83;6.50;16.24;62.00
29/05/2025 4:30;19.18;88.37;97.09;6.77;17.16;60.00
29/05/2025 4:40;20.04;91.63;133.16;6.94;15.11;61.00
29/05/2025 4:50;19.69;90.44;129.35;7.42;15.41;61.00
29/05/2025 5:00;20.66;89.93;130.52;7.76;14.65;60.00
29/05/2025 5:10;20.49;88.65;91.92;8.21;17.27;61.00
29/05/2025 5:20;20.64;89.98;102.19;8.50;16.72;62.00
29/05/2025 5:30;21.57;91.52;90.80;8.50;16.99;62.00
29/05/2025 5:40;21.56;88.46;95.01;8.50;15.22;64.00
29/05/2025 5:50;20.99;90.26;103.80;8.50;14.73;64.00
29/05/2025 6:00;20.66;88.36;93.17;8.50;16.89;65.00
29/05/2025 6:10;21.62;89.55;76.12;8.50;16.70;64.00
29/05/2025 6:20;21.82;88.82;76.27;8.50;16.23;64.00
29/05/2025 6:30;21.55;91.36;79.91;8.50;15.84;65.00
29/05/2025 6:40;20.62;91.83;106.92;8.50;15.39;65.00
29/05/2025 6:50;20.36;91.51;75.67;8.50;15.75;66.00
29/05/2025 7:00;20.98;84.48;101.70;8.48;14.89;67.00
29/05/2025 7:10;21.70;82.22;83.41;8.46;15.46;67.00
29/05/2025 7:20;21.13;81.34;106.19;8.45;15.44;66.00
29/05/2025 7:30;20.97;82.97;87.60;8.42;16.80;65.00
29/05/2025 7:40;20.17;84.98;81.99;8.39;16.03;67.00
29/05/2025 7:50;20.28;84.42;75.07;8.36;17.48;66.00
29/05/2025 8:00;20.26;83.46;85.10;8.34;16.14;67.00
29/05/2025 8:10;20.85;83.02;105.18;8.31;15.14;66.00
29/05/2025 8:20;20.50;81.18;84.57;8.29;14.69;67.00
29/05/2025 8:30;20.65;82.64;90.70;8.27;14.54;66.00
29/05/2025 8:40;20.32;80.24;104.98;8.24;17.46;67.00
29/05/2025 8:50;20.69;83.07;83.18;8.20;14.89;66.00
29/05/2025 9:00;19.88;78.75;80.14;8.18;15.01;67.00
29/05/2025 9:10;19.66;79.51;87.94;8.14;14.89;67.00
29/05/2025 9:20;20.23;78.33;99.83;8.11;17.49;66.00
29/05/2025 9:30;19.44;81.65;98.82;8.08;16.35;65.00
29/05/2025 9:40;19.17;78.68;87.74;8.06;16.97;64.00
29/05/2025 9:50;19.75;80.24;84.96;8.05;14.72;65.00
29/05/2025 10:00;20.31;77.91;95.68;8.04;24.57;65.00
29/05/2025 10:10;20.58;76.78;75.39;8.02;24.48;65.00
29/05/2025 10:20;21.09;78.31;104.55;8.00;25.39;64.00
29/05/2025 10:30;21.96;77.37;101.45;7.98;23.37;63.00
29/05/2025 10:40;22.33;79.66;109.46;7.96;23.72;63.00
29/05/2025 10:50;22.03;76.34;78.22;7.95;24.56;62.00
29/05/2025 11:00;22.52;75.01;89.97;7.94;25.09;62.00
29/05/2025 11:10;22.73;76.71;108.64;7.92;24.75;63.00
29/05/2025 11:20;22.99;77.50;96.96;7.90;23.34;63.00
29/05/2025 11:30;22.19;5.48;53.06;7.88;23.69;62.00
29/05/2025 11:40;21.88;77.14;84.34;7.86;23.15;62.00
29/05/2025 11:50;21.43;74.91;80.38;7.83;25.09;62.00
29/05/2025 12:00;21.95;73.16;75.78;7.79;23.67;63.00
29/05/2025 12:10;21.71;75.14;101.44;7.76;24.41;62.00
29/05/2025 12:20;22.08;75.39;80.63;7.74;25.77;62.00
29/05/2025 12:30;22.29;76.46;86.96;7.70;23.65;63.00
29/05/2025 12:40;22.52;73.69;80.43;7.68;24.82;63.00
29/05/2025 12:50;23.27;73.20;97.60;7.66;23.85;64.00
29/05/2025 13:00;22.57;74.40;79.76;7.62;23.17;63.00
29/05/2025 13:10;21.89;71.55;0.00;7.58;23.25;62.00
29/05/2025 13:20;21.20;74.37;102.00;7.55;25.06;62.00
29/05/2025 13:30;21.42;72.74;80.47;7.53;23.05;62.00
29/05/2025 13:40;22.01;71.39;77.62;7.51;23.90;63.00
29/05/2025 13:50;22.78;71.32;109.64;7.49;23.92;63.00
29/05/2025 14:00;22.22;73.29;102.10;7.46;24.37;64.00
29/05/2025 14:10;23.19;71.54;99.44;7.42;25.71;64.00
29/05/2025 14:20;24.00;69.64;88.70;7.39;24.31;65.00
29/05/2025 14:30;24.18;71.43;103.00;7.36;25.02;65.00
29/05/2025 14:40;23.89;71.61;106.34;7.33;25.80;66.00
29/05/2025 14:50;23.02;70.81;98.86;7.30;25.96;64.00
29/05/2025 15:00;22.79;69.64;107.76;7.27;24.27;65.00
29/05/2025 15:10;22.74;69.24;94.90;7.25;23.86;66.00
29/05/2025 15:20;23.17;71.01;79.62;7.24;23.92;66.00
29/05/2025 15:30;22.36;70.02;81.88;7.22;23.58;67.00
29/05/2025 15:40;22.74;70.64;78.82;7.18;25.52;67.00
29/05/2025 15:50;22.39;68.39;82.57;7.15;23.81;66.00
29/05/2025 16:00;22.55;67.46;91.01;7.13;17.11;67.00
29/05/2025 16:10;22.55;68.64;76.73;7.11;15.62;68.00
29/05/2025 16:20;22.54;66.25;108.63;7.07;16.61;68.00
29/05/2025 16:30;22.01;69.13;90.32;7.04;15.53;67.00
29/05/2025 16:40;22.43;67.33;96.36;7.01;16.96;67.00
29/05/2025 16:50;21.73;68.04;84.10;6.99;17.38;68.00
29/05/2025 17:00;20.74;65.76;82.88;6.96;14.81;68.00
29/05/2025 17:10;19.94;64.71;102.96;6.95;15.12;68.00
29/05/2025 17:20;20.78;67.11;85.26;6.93;16.61;68.00
29/05/2025 17:30;19.87;64.65;101.60;6.91;16.38;69.00
29/05/2025 17:40;19.57;67.96;77.77;6.88;17.48;70.00
29/05/2025 17:50;18.60;65.72;102.42;6.85;16.97;69.00
29/05/2025 18:00;18.26;65.80;92.45;6.83;15.89;68.00
29/05/2025 18:10;18.00;63.06;93.69;6.81;14.71;67.00
29/05/2025 18:20;18.70;64.28;75.71;6.78;15.15;69.00
29/05/2025 18:30;18.52;66.02;84.22;6.75;16.96;68.00
29/05/2025 18:40;18.00;66.58;97.52;6.72;15.49;68.00
29/05/2025 18:50;18.00;65.29;104.33;6.71;15.43;68.00
29/05/2025 19:00;18.66;83.85;79.24;6.71;17.43;68.00
29/05/2025 19:10;18.00;85.65;97.70;6.71;15.73;69.00
29/05/2025 19:20;18.00;84.44;83.31;6.70;15.66;68.00
29/05/2025 19:30;18.57;85.66;81.49;6.68;17.21;68.00
29/05/2025 19:40;18.31;85.46;93.75;6.65;16.21;70.00
29/05/2025 19:50;18.42;84.73;90.16;6.63;17.42;70.00
29/05/2025 20:00;18.24;85.89;82.86;6.61;16.56;69.00
29/05/2025 20:10;18.48;83.64;107.66;6.60;14.68;70.00
29/05/2025 20:20;18.69;84.64;97.01;6.57;17.21;69.00
29/05/2025 20:30;18.42;85.59;99.83;6.54;14.72;68.00
29/05/2025 20:40;18.94;83.55;88.39;6.54;15.00;67.00
29/05/2025 20:50;19.46;85.43;104.33;6.54;14.51;67.00
29/05/2025 21:00;20.45;84.96;91.83;6.53;16.01;67.00
29/05/2025 21:10;21.42;85.79;88.79;6.50;14.58;69.00
29/05/2025 21:20;20.54;84.90;109.36;6.48;15.22;69.00
29/05/2025 21:30;21.39;85.03;90.25;6.46;17.44;67.00
29/05/2025 21:40;21.58;85.03;96.88;6.44;16.45;66.00
29/05/2025 21:50;22.13;84.12;90.39;6.43;16.62;67.00
29/05/2025 22:00;21.27;86.01;105.02;6.40;15.82;67.00
29/05/2025 22:10;21.04;84.49;99.41;6.39;17.34;68.00
29/05/2025 22:20;21.57;86.21;85.17;6.38;15.53;68.00
29/05/2025 22:30;21.19;85.46;108.73;6.38;15.17;69.00
29/05/2025 22:40;21.18;86.44;84.72;6.36;16.64;69.00
29/05/2025 22:50;22.05;83.89;81.74;6.34;16.11;68.00
29/05/2025 23:00;21.33;83.78;97.69;6.33;16.64;68.00
29/05/2025 23:10;20.63;84.00;108.84;6.31;15.74;69.00
29/05/2025 23:20;20.07;84.24;86.59;6.29;16.02;71.00
29/05/2025 23:30;19.67;84.23;97.29;6.26;15.57;70.00
29/05/2025 23:40;19.26;84.48;76.65;6.26;16.22;71.00
29/05/2025 23:50;18.50;84.40;106.74;6.24;16.88;72.00
30/05/2025 0:00;18.00;84.40;105.56;6.23;8.55;70.00
30/05/2025 0:10;18.00;85.87;87.67;6.21;9.84;68.00
30/05/2025 0:20;18.00;84.47;101.56;6.20;10.28;67.00
30/05/2025 0:30;18.00;84.42;91.83;6.18;10.80;68.00
30/05/2025 0:40;18.00;84.15;87.67;6.18;10.03;67.00
30/05/2025 0:50;18.75;84.37;82.64;6.17;11.44;67.00
30/05/2025 1:00;19.01;86.02;102.75;6.15;10.40;66.00
30/05/2025 1:10;18.62;85.16;100.10;6.15;10.01;66.00
30/05/2025 1:20;18.21;86.32;88.57;6.13;11.01;67.00
30/05/2025 1:30;18.43;84.41;103.40;6.12;9.31;66.00
30/05/2025 1:40;18.15;85.29;89.92;6.10;9.28;67.00
30/05/2025 1:50;18.00;84.50;78.81;6.09;8.88;66.00
30/05/2025 2:00;18.64;86.07;107.00;6.07;10.26;65.00
30/05/2025 2:10;19.02;85.23;79.94;6.05;11.35;65.00
30/05/2025 2:20;18.55;84.49;93.39;6.02;9.24;67.00
30/05/2025 2:30;18.79;83.85;60.70;5.99;9.26;65.00
30/05/2025 2:40;18.47;83.93;60.10;5.97;9.92;65.00
30/05/2025 2:50;19.33;86.20;73.13;5.94;11.41;64.00
30/05/2025 3:00;20.03;86.40;62.39;5.92;10.35;65.00
30/05/2025 3:10;20.65;85.23;60.33;5.90;11.28;65.00
30/05/2025 3:20;20.09;84.67;70.94;5.89;11.08;63.00
30/05/2025 3:30;19.49;85.10;77.38;5.89;9.06;64.00
30/05/2025 3:40;19.41;85.97;72.59;5.87;10.50;64.00
30/05/2025 3:50;19.56;85.83;54.58;5.86;10.24;63.00
30/05/2025 4:00;18.85;90.87;59.35;5.97;11.32;62.00
30/05/2025 4:10;18.35;90.88;82.43;6.22;9.05;63.00
30/05/2025 4:20;18.60;90.38;109.22;6.62;10.63;63.00
30/05/2025 4:30;18.71;88.90;134.14;7.05;9.49;62.00
